id_tienda,tamano_tienda,antiguedad_tienda,temperatura,precio_combustible,indice_economico,semana,es_feriado,clientes_estimados,tipo_tienda,ventas_semanales
79,1697.1616832648451,2,20.801211018831037,1.5714875029078264,95.3754166644258,41,0,406.9991570691085,B,151384.96778588425
27,1262.9365224377116,11,27.538919355782724,1.2355829126016686,75.3895879621262,24,0,217.76014072781584,C,33591.223662973454
14,1873.731208668552,3,8.701440513737127,1.5924081618477763,116.30464707886112,18,0,248.2562642931288,A,61117.38208556824
23,1928.717405390296,9,16.47436623782961,1.452645978720481,97.30141294824432,36,0,406.84420697350765,A,58936.323180851774
78,1975.211801182859,19,6.455816738640232,1.1802525691273258,112.56983711499193,25,0,288.05319637862334,C,36966.29193687664
24,1107.5894426074506,16,27.228352984032277,1.2064282427079194,102.60568495369692,41,0,363.905386087668,B,27019.97920532617
32,1384.325453860735,6,6.31324738597182,1.373150019644023,97.24149301954706,17,0,206.84115644691605,C,25080.664548648805
85,1708.36077115585,2,22.294305681745065,0.9874291898017776,82.49567275518035,31,0,219.2067935424893,A,39251.60401773877
33,1559.260113477524,20,23.10352169824812,0.844039704781079,101.61257493165208,36,0,199.96617482696047,A,38655.97010915849
51,636.4033035999205,24,10.604683749807103,1.579067608237037,96.85334481553409,16,0,318.8719969165066,A,27648.73558178361
81,1796.876775493054,10,3.257443867920607,1.2300706189809676,107.13293582298977,45,0,197.6601705111002,A,50200.925936598
85,1713.9149300770923,25,20.24636644597693,1.393046688047446,106.16618670301668,10,0,289.7311183982158,B,47336.80075544756
67,1741.2086046022443,5,16.278792680280443,0.9037719228448248,104.33852143926129,24,0,200.79827866432623,A,54651.02729471749
2,1113.83365986305,9,4.790785383168716,1.7145460542358697,104.5684696860076,30,0,318.80258151928285,B,27881.06651434058
21,890.0932780080907,17,14.246384863207536,1.1802705685572732,110.52817095976638,21,0,179.56356687924648,A,27143.437238652823
82,1229.1584482264434,6,7.73525971203067,1.375799169321304,98.41460044775314,51,0,497.0085778546221,B,32749.02533586591
60,1491.978517943987,22,1.2927869332455053,0.85693425028541,104.4262907223968,7,0,246.50837448193897,B,36464.20262425952
93,1304.409412149755,20,-4.525727221017757,1.2955948664330683,93.67737137409596,40,0,163.4663855296158,C,30340.22669099765
7,1589.606776107955,22,15.40082127419821,1.3389502160992504,113.71320057201577,48,1,189.9564834235724,C,31988.975034120307
85,1858.768468598318,6,11.5710784543764,1.841354560604916,75.57836450854985,11,0,424.4027044047671,A,55221.86265594917
60,1247.1694600488916,7,16.5717161622885,1.4299643947316052,105.78078120035114,41,1,371.9591030675331,C,37746.64988124262
45,861.4899345713608,2,34.53462735658507,1.0158062124929697,110.53367984863944,51,0,441.6261024362809,B,28948.652756769206
30,1322.65782493788,16,13.76717405109777,0.9647490168130132,106.85640241591622,19,0,439.6119569152594,B,40120.43566289474
65,1453.6460863766815,2,15.115869601287292,1.2260387142340483,110.55773429322484,36,0,368.0693585958744,B,46925.13066870847
79,1077.2860410890742,22,8.12242453311688,1.421487631942124,103.7962655984693,19,0,337.897373898408,B,38525.52111033634
61,2004.5461550872765,18,11.39399919190136,1.0186579259046742,90.3262658421951,42,0,316.63123335656337,B,53693.84654632412
83,1396.3882026796232,29,14.49806539071258,1.2857568139855615,110.5971091406069,16,0,302.59684219863294,A,51760.65529120453
48,805.4875104783631,13,12.038505554229433,1.3955811511327472,106.37695928593442,31,0,327.2331408063486,A,38111.61065863254
36,1232.5856776180717,17,12.57891450348351,0.6091600466670976,78.8485349414176,25,0,409.51160328072217,A,44666.6441545724
5,1272.341852499059,25,26.24739070276582,1.280406809886222,91.26125514657777,21,0,295.91696617282224,A,37608.24479842037
57,1974.4906937206565,3,5.6774389115681885,1.3438988616830536,101.85782092855705,52,0,301.30132019372354,B,46988.56570942053
17,1532.0214510277372,26,22.15073580437181,1.0525310217009358,81.96174811972068,51,0,421.8003797431858,B,48245.86701476863
80,1681.6531925231832,15,7.120072656377419,1.537299069941624,103.22181644412645,30,0,384.55933075806325,A,55704.69645478747
38,1174.1776984391408,4,6.147725253244117,0.7350599248884521,81.26971020642446,50,0,272.56173460817865,A,36978.02856797101
52,1783.484522977136,1,0.8709144974856393,1.0841786392318924,107.78936596617508,19,0,231.88941479375583,B,42476.57709012235
43,1604.511252135851,4,6.636119316120384,1.7904978567334062,102.00372112472144,5,1,375.06188284804,A,55810.726610330894
68,2025.901226651251,24,12.078485240766598,1.0448461350708258,95.38118163928974,22,1,349.00800141342,B,52287.27671779221
47,1219.259568226511,2,18.9608582586812,1.1331261159266075,112.27037195025036,2,0,365.2626742045843,C,27789.351644174883
79,1159.9878014062351,27,3.4316410802851784,1.5555108699834552,108.38152081275322,37,0,272.2653230337126,C,25265.446483684
92,1352.8258967788302,17,19.081065678626366,0.8087067753706143,103.98209274783788,50,0,246.48137465827944,B,31361.34916287172
5,1844.4044501887383,3,10.274040333165305,1.0006480798694972,106.32462073102762,6,0,453.8059949075021,C,41535.84657021155
12,1106.9272877082983,21,8.895462109095023,1.951060156084357,83.29888491816305,22,0,374.68413610197086,C,25810.24933084611
27,816.0752301979609,15,23.415119893865867,0.8810778233520665,88.20325041000095,28,0,331.1508733935478,A,23767.865495052945
82,2686.9834350145784,19,8.217331024717783,1.5389356299291246,88.27049774703404,28,0,343.3826522901569,A,79851.71763315084
34,500.0,25,13.97132209338753,0.8324388471838305,91.39708889319766,2,0,351.1848879026594,A,24590.9244681087
79,1725.1557899714285,12,11.893074987550255,0.8381516143776447,106.346416706346,28,0,414.085814596064,A,45883.64146138583
93,1476.1031291471922,15,24.51647307862892,1.3722226178928645,99.47446418389956,29,0,240.8811488511926,A,48309.28394839224
21,2268.525601902152,25,12.240032458453198,1.366913291276325,101.70568164785318,36,1,210.95342818277123,C,47491.190937154286
87,1769.4588039929636,1,20.155302433389277,1.6336290410024352,111.14126111264638,42,0,300.40419279345025,C,38468.30095283584
39,1316.6465604609673,29,16.11828526499243,0.9552794024012012,89.89944472973107,40,0,164.81660765736058,B,33161.60371768118
15,1562.372164699207,2,10.124476993721718,1.0774168129495436,120.21279064725654,31,0,268.9325970389927,A,56810.90049187374
85,1573.322786078287,22,17.951984000697273,1.1342475424139873,86.9436122854871,27,1,496.6560993796685,B,45116.225283319705
44,1590.7251213154543,19,13.670051003539497,1.3952290997886252,99.48204491287684,35,0,235.67142756870248,B,42131.99177426108
55,1364.0060612137029,29,12.648124719883636,1.1083996493960997,110.47408189351732,47,0,300.91363390825546,B,44560.294518066585
93,1960.279058428198,10,18.120546624331148,1.2330839769299942,103.7372367215572,39,1,330.036475582787,B,62070.3204519706
50,1336.2126024553563,11,23.302995690442025,1.2875626910328073,97.42660763448336,42,0,217.7462059639364,A,48430.45901972734
35,1801.5585263403616,21,22.940963168548784,1.543941971237101,93.72520983701976,18,0,212.1135694102284,C,33534.24705094869
56,2055.0776815531435,20,25.58701812709264,0.8648248713949256,98.3402918587294,36,0,366.38146707269857,A,59367.11804808355
7,1633.3345526689832,2,3.385099819581715,1.4587330562067984,97.5736929190526,40,0,162.86602218746015,A,46569.822433434136
34,1332.4735961278022,17,12.09552409916992,1.6110876214534815,99.24773572902372,35,0,270.5552669019839,C,31251.589757700032
23,1271.290485879813,11,-6.449956319839075,1.1473958737118009,94.2319217746027,37,0,381.39393259688194,B,43389.092466537215
100,1461.8552652502528,22,16.935577391206834,1.721180935539368,100.8660890200475,41,0,396.0192696738387,C,30101.57841842024
86,500.0,5,13.062743242306563,1.3542992832213,101.65782280031318,9,0,50.0,A,21646.07803714005
58,1864.711972878941,25,14.517400004397556,1.747344440213514,82.49571789828556,20,0,198.8361603737402,A,46238.53579249398
19,1523.0408387913922,9,8.818088906161911,1.8436323976726363,111.53170055905376,47,0,183.9009618088177,A,54061.98774468393
42,1829.181500733792,16,10.972131062617152,1.6066045816077292,105.01059142365122,52,0,331.6872765160132,A,64501.06444815423
93,1571.5101968198142,3,19.046616026477142,1.2599695008565674,110.32498336133318,17,0,342.36792986783075,C,34222.19236204033
19,1710.6816204726017,4,10.390401262650297,1.0063468855989883,68.33534296671189,24,0,172.57002627616578,B,39561.13951536476
93,1762.8269856802362,14,29.23068830955506,2.0541426244485472,86.37444348383751,33,0,132.69556099100717,A,50724.76904454324
44,2062.0193619592096,17,1.153893683477197,1.2529193832460417,92.50010558647114,29,0,365.1543035469619,A,64603.41947513387
72,1689.9608973549953,17,15.472039269344648,1.4296866518929534,103.40991027528864,30,0,301.7438756647368,A,52629.27014683384
20,1345.670920310224,8,15.73759230222445,1.3171626394472875,100.6126431743944,47,0,380.44743672878616,C,32543.96253678708
96,1333.4315064414238,5,19.274320076541365,1.618938589061733,100.33067821810492,21,0,370.2573699078191,B,40985.20120881836
18,1383.7517352079385,10,4.344583873811608,1.4133791955783854,95.14222147405506,25,0,254.42771663208305,C,29284.35646021427
93,1570.5982209495144,19,5.688748322000164,1.3032583337551953,101.34328011440664,41,0,164.18631073875244,C,28989.796698005037
95,2544.1157290242045,21,12.528115820170171,1.704146510759346,78.88855075702065,46,0,374.1665559974526,A,67267.48190353134
58,1070.13959257007,4,11.477439422612216,0.8695812776106185,99.0092878307681,41,0,239.38747513770613,A,36918.43350798608
98,1161.433171276988,27,-0.272439525258136,1.4383975277778098,105.6626435873444,37,1,197.87719093465188,A,44959.32825587635
98,1213.9211411008223,4,32.818910264295496,1.4934419835282544,117.76209541032026,4,0,340.3382893269344,A,46634.621946640975
66,2074.9394805841675,4,19.040248042554115,1.5889658908301445,97.38112475308505,1,0,337.0675357571306,A,64978.30763699093
1,1675.3747484973003,5,17.96195713466166,0.8965926336771883,97.07912980993748,30,0,276.43343289992987,A,42175.55343000632
92,1644.7241423760036,13,21.069771696622936,1.3407313018292155,91.5343319525627,17,0,317.695311287021,B,42181.64655641501
53,1194.0124319663591,26,18.542340638845364,1.3648151915895923,101.59716365165224,41,0,153.59910772379152,A,33655.35037615332
66,1382.715161109616,8,23.84326714576945,0.9068921144076918,111.30795017477358,47,0,213.13336135195755,A,39451.84313347023
60,1672.3621348678062,6,-13.248333941335028,1.2478129532216806,98.15025857905523,26,0,321.5517400227059,A,65767.19071224163
78,1770.530811678912,3,3.138472530443245,0.4453286550597765,87.33835132902358,47,0,291.1484686714728,B,39451.28079505471
52,1504.5779875878302,24,11.488489321326414,1.6307851561451705,100.19017325979246,36,0,50.0,A,43930.623940834506
6,1714.268878544521,9,9.207354941085214,0.8605554792456156,86.36752175713124,27,0,209.2463527440149,C,35941.7371923668
14,1617.1703292254665,18,14.154524379716367,0.9517922696053936,96.01651465602062,3,1,203.06344463100552,C,29772.804631428044
22,1281.4852563872994,8,5.717143870272064,1.1935095398893152,104.07102764319376,26,0,282.0289325760228,A,47716.019999337295
42,1738.7114253201871,24,4.394693591790739,1.4569137768346108,98.4420179210146,34,1,105.95895396331812,C,34879.76408328924
70,1867.0872209355969,3,20.186858738785624,1.0664403083425815,92.08580551281592,43,0,235.78717502095125,A,54659.00545906976
86,1975.139626005186,24,22.06598139226981,0.916830776254667,109.11800635294212,41,0,323.9225955007844,B,54345.9990718885
13,1188.266748509814,9,37.76758132859101,1.112817723824126,111.47993398294156,31,0,357.1604703483978,C,28488.19286455039
19,1977.4745726551928,23,14.497779092933095,1.810500205139201,96.07218208153188,32,0,242.18276518421067,A,62461.08169711101
20,1439.9700783598782,23,8.062312419756415,1.3178412703595144,109.0336159131327,16,0,189.64942139107717,A,40911.39933136981
7,1333.167749889739,3,8.077571747451485,1.397983002479603,87.66918241710972,31,0,281.9928734217399,A,39672.587367965934
89,1563.6133486873916,21,22.210532414489226,1.5588842738577635,99.40359186946522,16,0,411.3042807807593,A,51988.64105752834
73,953.71039016562,29,22.237386624157946,1.3423113592237876,103.97830839894024,17,0,546.2123484073145,A,46912.15650429979
90,828.9533247239549,15,31.248878287914973,0.8800156634004719,96.67001069014958,46,0,155.0185895629915,C,24793.79377389893
100,1194.6282163116311,13,14.68356170825811,1.361410152871568,98.86690653922452,39,0,396.02356541511216,A,32937.69088311291
97,1785.8203867360517,10,16.718247746832127,1.146543695023557,106.81139376753102,14,0,252.54588568966028,A,56403.41145243276
59,1390.4357993461158,11,16.175959628881976,1.544977867396906,96.87623980679078,38,0,322.08352309666026,C,24214.603988963725
88,844.491975601741,21,25.475972282566367,1.6303205666183744,94.76240480033468,18,0,177.05572052405554,A,31964.12865851812
18,1931.2225086782369,7,20.48467193363925,1.2028771163272225,95.09079450571248,24,0,452.58408026131445,B,48715.66520092997
69,907.4781372363344,21,2.4538621758472523,1.395538879361537,106.87680890479658,47,0,304.57681125942395,A,39207.14228930881
17,1201.7330488743153,28,9.726699733598592,1.373316732687088,114.75215976755746,49,0,118.78222300159254,A,31213.90219190994
84,1840.580848872627,2,10.460341376319494,1.57259735543972,93.15431773740627,46,0,324.0670786170338,A,53026.48430847963
70,1368.4922164266452,9,19.763349475254657,1.3688264255446914,87.20576552939086,11,0,177.80773816320942,B,41821.70512564093
39,1890.824540409158,22,12.054966832266253,0.9949715464821188,98.25616525952908,14,0,329.6175306770518,C,42790.98299090782
40,1899.5704492994807,15,16.861379655597617,1.8498597517563584,107.2268787730652,2,0,169.73427049854035,A,58463.15905841683
89,2001.533258399094,15,15.775667344478189,1.6883097465840018,74.79875803661422,47,1,443.1114408655996,A,66449.82296356838
32,1294.4368106220522,25,14.717430422219596,1.0888615936974773,80.92860684928232,33,0,187.1860703214488,A,47538.22848636722
16,2378.590881146783,16,-1.401020755129295,1.475448401866858,99.65556878401031,18,1,150.20970775965878,A,75938.65300614716
52,1324.4475852665742,17,-8.24392365061351,0.6407418246132129,99.20611503894422,7,0,305.7722667624773,B,35978.401645971026
60,1896.2050708493528,24,-0.9901417735586264,0.9027622847033064,106.15441113434036,2,0,266.6042277847528,A,50008.2977875314
4,1109.804454642103,10,30.21570961456307,1.4455537552283555,103.82612747408425,20,0,370.9905895490493,B,31212.40902047076
84,1706.4956890558506,6,16.65277337801295,1.4334839203562335,94.50642506357084,19,0,313.94393308801426,A,65630.35762086828
95,1616.316935466766,18,7.280694299766067,0.7139234080675488,99.0745604656129,47,0,50.0,C,81019.5052180805
59,1548.7232831466522,21,-3.307766204471047,1.3570624218087108,90.26201679635392,27,0,246.0553442058909,C,38336.78814443632
15,999.9383175380416,27,20.01703827348469,1.1747015603909634,95.50102116786589,16,0,244.8914628062124,B,24912.764470630405
63,1404.3696406273184,14,18.711908596019388,0.9132605091329472,98.13286598568934,42,0,140.6745947627989,A,50090.833524612965
36,1921.856476253563,12,-4.824556541925329,1.3513921765619183,92.32661366103594,21,0,316.17116164611184,C,40206.45613678859
11,1247.7534861765073,24,19.029697853567907,1.3277802076354668,97.58254156812194,39,0,377.3207122437609,A,42961.51123469967
20,2125.9677366479773,18,2.2578027379641803,1.4229921858571228,103.07442766967384,6,0,281.1866913656289,B,55600.6392541115
71,833.0348686004139,7,5.670122315345218,1.040704707243074,95.74964204127906,46,0,216.35352343178545,A,26246.25957653033
87,1603.3931601345696,6,22.326703573952933,1.451919085343146,118.6323092092606,16,0,204.9700484137853,A,66286.14581742379
72,1201.3876286976176,6,13.83981428187088,1.267580446802579,78.27305453057903,47,0,420.0357976995887,C,31563.74786261473
89,1581.7650122754796,25,27.635616343032268,1.1772604841285574,100.1864224192034,44,0,231.66219504707223,A,52055.635391766096
27,1158.615548951421,23,11.25215637816665,1.4089409604618222,100.56881713386332,16,0,344.8805429738826,A,54609.80442214463
18,1422.1738144453348,28,16.63404459239522,1.101836788946993,116.0699223668904,47,0,287.07019552781503,C,28948.567058915447
93,1444.6363773528635,17,6.633268675614568,1.351019019455042,83.07952221642708,1,0,347.49862707341424,B,40257.136378005154
94,1658.2586751130025,18,-10.010224746365443,1.5595711182034913,96.73340634162952,52,0,357.14647383749355,B,44589.40990866728
66,1577.6276228363083,9,12.621445627517218,1.4066844585912974,103.88083031250328,46,0,269.7567244694131,A,48282.57858776861
24,2123.736248903559,22,-3.468070239109132,1.3140033222583916,87.21316801200332,9,0,204.9113547325084,C,46111.69179962741
75,1893.8182876584945,18,21.885665420046195,1.1647895137667037,107.91204729342384,36,0,217.0250894826856,A,59511.68039082436
43,1857.83539622383,29,11.971854899631165,1.2927006076076977,96.8700310645398,52,0,157.3728966689679,C,47567.05255316504
72,1051.1817143760054,4,-1.2365997241560862,1.2997701843391498,93.12553130391566,15,0,321.9997116110582,A,37030.513170886494
58,1654.6326825973915,11,10.943037585820353,0.381592167625935,99.15658584498983,42,0,259.9717574785984,A,50359.91764693854
22,1464.2236964403107,28,-2.763856152570717,1.4763190716467438,125.64817184454432,21,1,417.7715136029886,B,50185.95505598641
77,1070.0786687890354,25,13.292126531814208,1.1504318843817842,106.6018663138729,27,0,396.1173974705711,C,26781.174340719477
12,2121.8801455494618,6,16.921008641974186,1.58901716373402,99.2808960441126,9,1,204.96210098241204,C,40464.601293148175
93,2614.720889658338,8,-0.8541793878036898,0.9908160977908858,91.50821844560728,52,0,249.7746070875509,B,61152.50297641909
52,1937.367883683776,4,16.625808076376863,1.5451835545195696,113.77600664792544,42,0,338.0929611770903,A,60317.669941896194
12,1275.4257263625564,26,13.36613455256568,1.444628115363322,91.11081888604387,33,0,180.12403611003992,A,43872.923090102246
27,1637.9725675564591,28,4.975135257159376,0.9216287472345396,98.92587890535414,29,0,342.28081561013573,A,54422.47123459023
48,1114.7402642516615,8,4.6792844777593405,1.5900225700527204,102.54409001464867,25,0,399.3020077300056,B,38515.08487721421
36,1413.941198176601,28,17.91710102761705,0.9183985185319006,98.04099960607626,32,0,350.86848766570307,A,50141.358946936765
49,1171.7456799911938,24,18.64278163835328,1.491172329883412,92.42375850942524,30,0,206.2957633489168,A,32166.42152607965
68,1178.8797878344894,3,9.877601844312698,1.2630309912754671,91.83266932295476,11,0,403.3337209700297,A,31917.270974675568
8,1985.188781488724,29,-1.4532206399946157,1.3339133559463847,104.72387611534596,33,0,370.21289154063135,A,50791.78769654652
26,1751.197856592915,12,20.39473914624381,1.1816788688913136,97.4886856145434,11,0,295.02646130137754,A,54392.272615718655
15,1735.8487587467073,19,11.186977110403667,1.3942333225378107,92.60508411025432,26,0,266.3755750466472,B,44553.93305141319
94,806.8575791853531,29,3.311102386994733,1.090082520873914,72.59117356509499,3,0,262.8451796642209,B,18082.586361450525
46,1174.7556148217163,20,-3.158258469584826,1.0324769525103488,114.42686536300609,39,0,330.32761990841834,A,40064.09513109092
79,1833.4389615087143,1,11.43684693670584,0.7098865741710613,92.42696390086672,6,0,353.1990727880826,B,48506.45694776214
51,1705.5593556657573,28,11.968827986354905,1.532938255109905,90.10897490780876,42,0,167.70827751866815,A,46205.37894199514
60,1532.810032799615,27,11.147921708262317,1.4174008500710178,102.0746890629846,11,0,327.7087558095927,A,57088.43900611365
8,1662.935638141954,13,25.21878742500494,1.3503846198236371,89.12581112151425,47,0,135.16735327872863,A,45652.8596988818
19,1423.7508515885745,27,19.58449467848613,1.4023864952726364,98.84301746242136,37,1,291.94177571341186,A,52469.41779681629
19,888.6503331905952,28,35.431174904088905,0.974128560080974,86.75706825184916,25,0,261.5054255425388,B,18685.34772404709
36,2255.715353483868,8,34.06667593944658,0.9822466839722206,89.60177669428933,2,0,259.32281568254075,C,45440.842687199336
89,1474.5857568512015,11,10.414929852845454,1.0928456698387905,92.88970328639586,4,0,312.87182497157585,A,57465.38443638474
14,1168.2713974965488,12,16.118292467717218,0.974694082052588,92.78912991634962,50,0,313.4859027010187,B,45513.92521833553
100,765.0590083206008,14,10.992011734516463,0.9580659340271264,109.82429732072058,8,1,273.741045701971,A,32821.68398708263
95,1774.188690906031,9,2.964811588283629,1.0772520068217022,98.74555145086173,24,0,343.471437567016,B,47043.29208881665
4,1461.372431278067,9,16.653612348829785,1.8656099453285315,87.22297628368939,25,0,259.18964011071193,B,40235.175305558245
44,896.9360180245831,10,17.859000280837936,1.5115854407004663,91.15402097537148,36,1,387.6345133269472,A,48119.46824260714
60,1449.3241023325145,27,20.67219064616704,1.2724351282769053,87.47988938029123,42,0,418.4907032868252,B,35236.40054458969
73,1042.5506902963923,5,30.232086277039265,0.8014535366863161,106.81093208344107,22,0,364.4031613398773,B,31981.781461829203
45,2208.241719662056,29,0.7206118293034613,1.359174331208397,99.15616783011728,51,0,284.77429275204275,B,51236.84597375628
29,1564.744608797819,22,14.951740502164611,1.5310491553718195,103.2998686571541,24,0,414.0547150745398,A,40095.32394868575
32,1537.8479888193992,14,17.974840646899825,1.3419701155078494,92.03317846321468,46,0,332.08131474994434,A,34335.06953385723
25,987.7465829333464,18,9.358019255597748,1.3911679080033457,97.7445590697086,31,1,263.58849501333685,B,35003.106343166895
65,1478.9587593267238,9,13.546009263375238,0.7421001553837551,96.3659327401796,35,0,266.85876309757776,B,34016.30128109829
94,2066.281761790072,6,33.240339379939,1.1948369817776052,90.37733227514254,19,0,168.6261697081641,A,53838.69057540829
89,954.9680395493884,9,18.20752571971228,1.075277616612479,100.33403785638812,29,0,305.0338945978832,B,32875.38573549908
85,766.3645885980288,2,18.7015957483173,1.4220493710810769,114.2552935980011,50,0,286.5914131794185,A,27625.52598056608
59,1396.166490319158,1,33.71943336593477,1.1183595483993083,91.2814482805528,19,0,191.5526049972661,B,34558.918741467634
82,2096.344643809757,17,3.278751940125275,1.1111231056146351,112.6560265641153,36,0,316.39500790640585,A,50983.19413283048
27,1895.1260157735835,14,17.192501408904842,1.5235138998734752,98.32539534651832,45,0,373.2977564455291,B,44944.028470457015
27,1574.8702642300111,12,18.21011374726676,1.276937473214343,98.1204870533444,9,0,459.9675274072055,A,52532.8971722408
77,1552.4637596222296,20,19.481407801639364,1.1296176851758484,101.05209415685874,46,0,236.2170923764706,C,32262.34567213364
25,1844.6572939986625,22,-5.861302348615304,1.352823725074292,83.90665172778579,44,0,337.7438445211028,A,52540.72735902012
55,1422.7621088722449,28,11.278819943420364,1.0273094726148615,91.50398932492652,34,0,291.7590003878913,A,44343.279418261234
4,1534.1601416194328,25,17.26620052519155,1.5302664585271333,99.42937809972572,26,0,246.01863215468157,B,43939.958241021726
96,1353.5432141424271,8,21.655815669448767,1.818474250186992,106.95419733793324,37,0,243.03352591360377,C,28366.522928833903
63,1124.7808321150994,29,17.818545667400368,1.4434774939584687,114.32921450640676,28,1,194.2977062004053,B,43374.10333148615
23,1521.9264916314555,5,-1.8792119186373668,1.490908894985928,101.64895893635892,2,0,427.97206435530194,A,53575.93772682732
43,1681.0785077258795,17,23.40201784143025,1.3887629436322753,96.68257861005289,45,1,228.06346000791325,A,60171.89086310634
19,781.6634328059645,12,11.695062393211169,1.1402098810692114,109.27483671480948,33,0,367.3253718927826,B,22400.231627989266
100,870.0038401930046,20,-11.722731342761003,1.866575503822536,103.38888521810836,19,1,326.145709748258,C,19880.37370094441
22,1412.0870241962843,25,14.269141400203562,1.3373338192313542,90.66734967037274,8,0,350.2995198900904,A,44794.41466627092
88,1983.720653881552,13,9.988256787436733,1.3884719709597553,91.31370503457153,24,0,198.49436907972375,B,41379.52139358342
49,1338.059697275373,15,1.8371081532028644,0.9470127644260228,127.7862617127444,16,0,347.9305454086471,C,30040.60002739836
88,1452.4493131498953,5,25.86353075037705,1.380023050371027,113.87166801632738,7,0,308.2877804236396,B,39928.76266518653
45,771.2258401505253,24,23.71343864633896,1.3374725442529507,103.7577062356746,24,0,397.40084242520186,A,31893.857635606237
81,784.0877018475613,18,26.014567678097897,1.646438175914219,102.6758739734028,32,0,293.19877860509365,A,25852.906363926424
31,1671.3366637251113,16,12.065933740789529,1.567543154083073,90.45989338559195,7,1,261.72448001828843,C,32935.228983591354
100,1820.2466090394807,19,3.105493173051183,1.4978570435077618,90.4242657349858,38,0,331.81995909350644,A,60840.63454093678
52,1043.990149076389,16,10.421129153940685,1.7143201646028252,106.62317710664377,35,0,546.8833126670243,C,30803.560789885687
21,1960.648127064196,26,5.039475065412796,1.5613838585055402,89.00133846252834,27,0,424.77867440976144,A,61577.27199606313
56,985.034272643157,16,13.0689311412806,1.129501434998924,98.12922727131364,25,0,546.7816320353976,A,37817.42327033002
33,1163.2443586161748,4,23.552816188970567,1.1770754195748263,113.22664987889706,9,0,258.17638096632487,A,28032.83092624553
9,1719.6099216998746,20,18.909659977542372,0.746055598798749,96.6777866501582,13,0,455.6455296833183,B,52225.60512579216
